Date,Adj Close,Close,High,Low,Open,Volume,Ticket
2020-11-09,1.0006530284881592,1.0006530284881592,1.0013970136642456,1.0005040168762207,1.000846028327942,46110330836,USDT-USD
2020-11-10,1.001127004623413,1.001127004623413,1.0012919902801514,1.000357985496521,1.0006530284881592,38577912936,USDT-USD
2020-11-11,1.000985026359558,1.000985026359558,1.0014539957046509,1.0007970333099365,1.001127004623413,42668662479,USDT-USD
2020-11-12,1.0005090236663818,1.0005090236663818,1.0014359951019287,1.0004210472106934,1.000985026359558,43616955783,USDT-USD
2020-11-13,1.00034499168396,1.00034499168396,1.0010700225830078,1.000188946723938,1.0005090236663818,43464032776,USDT-USD
2020-11-14,1.0002880096435547,1.0002880096435547,1.0005650520324707,0.999305009841919,1.00034499168396,37625148237,USDT-USD
2020-11-15,1.000646948814392,1.000646948814392,1.000810980796814,0.9999939799308777,1.0002880096435547,34845215193,USDT-USD
2020-11-16,1.0004119873046875,1.0004119873046875,1.0009210109710693,1.0002089738845825,1.000646948814392,43959721427,USDT-USD
2020-11-17,1.0008399486541748,1.0008399486541748,1.0008670091629028,0.9998329877853394,1.0004429817199707,55094987084,USDT-USD
2020-11-18,1.0003989934921265,1.0003989934921265,1.0013409852981567,1.0000089406967163,1.0008399486541748,68784549701,USDT-USD
2020-11-19,1.0007810592651367,1.0007810592651367,1.0008280277252197,0.9998670220375061,1.0003989934921265,53334422091,USDT-USD
2020-11-20,1.000427007675171,1.000427007675171,1.0008620023727417,1.0002119541168213,1.0007810592651367,58285960281,USDT-USD
2020-11-21,0.9988740086555481,0.9988740086555481,1.0004990100860596,0.9986389875411987,1.000427007675171,77062206041,USDT-USD
2020-11-22,0.9992030262947083,0.9992030262947083,1.0004589557647705,0.9980210065841675,0.9988740086555481,80187383235,USDT-USD
2020-11-23,1.0000920295715332,1.0000920295715332,1.0006790161132812,0.9990580081939697,0.9992030262947083,85808045491,USDT-USD
2020-11-24,0.9998080134391785,0.9998080134391785,1.0010830163955688,0.9988340139389038,1.000156044960022,99911012514,USDT-USD
2020-11-25,1.00005304813385,1.00005304813385,1.001168966293335,0.999455988407135,0.9998049736022949,86889311262,USDT-USD
2020-11-26,1.0020350217819214,1.0020350217819214,1.0024080276489258,0.9996240139007568,1.000020980834961,114616849233,USDT-USD
2020-11-27,1.0011999607086182,1.0011999607086182,1.0021120309829712,1.0006639957427979,1.0019550323486328,71012323469,USDT-USD
2020-11-28,1.001001000404358,1.001001000404358,1.0015829801559448,1.000898003578186,1.0011810064315796,59622219575,USDT-USD
2020-11-29,1.0008900165557861,1.0008900165557861,1.001338005065918,1.0005990266799927,1.0009809732437134,56283936388,USDT-USD
2020-11-30,1.0003770589828491,1.0003770589828491,1.0011670589447021,0.9999799728393555,1.0009280443191528,78422057481,USDT-USD
2020-12-01,1.0013229846954346,1.0013229846954346,1.0018279552459717,0.9997439980506897,1.0003689527511597,91231924619,USDT-USD
2020-12-02,1.0006710290908813,1.0006710290908813,1.0015339851379395,1.0002440214157104,1.0013350248336792,65320503081,USDT-USD
2020-12-03,1.0008399486541748,1.0008399486541748,1.0012010335922241,1.0003900527954102,1.0005340576171875,53438971741,USDT-USD
2020-12-04,1.000236988067627,1.000236988067627,1.0012129545211792,0.9999269843101501,1.0008289813995361,57391362137,USDT-USD
2020-12-05,1.0005450248718262,1.0005450248718262,1.0007920265197754,0.9999819993972778,1.0002059936523438,46459783524,USDT-USD
2020-12-06,1.001202940940857,1.001202940940857,1.001291036605835,1.000309944152832,1.0005749464035034,41702527218,USDT-USD
2020-12-07,1.0005710124969482,1.0005710124969482,1.001263976097107,1.000241994857788,1.0011910200119019,41553114205,USDT-USD
2020-12-08,0.999705970287323,0.999705970287323,1.0006389617919922,0.999504029750824,1.0005179643630981,51018510966,USDT-USD
2020-12-09,1.000383973121643,1.000383973121643,1.0012810230255127,0.9995790123939514,0.9997410178184509,58645762362,USDT-USD
2020-12-10,1.0002529621124268,1.0002529621124268,1.000717043876648,0.9997169971466064,1.0003750324249268,42906892986,USDT-USD
2020-12-11,1.000458002090454,1.000458002090454,1.000519037246704,0.9996849894523621,1.0002470016479492,46855379778,USDT-USD
2020-12-12,1.0004639625549316,1.0004639625549316,1.000933051109314,1.0003509521484375,1.0004609823226929,37175152958,USDT-USD
2020-12-13,0.9999520182609558,0.9999520182609558,1.0006510019302368,0.9998390078544617,1.0004500150680542,39919658599,USDT-USD
2020-12-14,0.9999319911003113,0.9999319911003113,1.0004140138626099,0.9996489882469177,0.9999420046806335,34855969067,USDT-USD
2020-12-15,1.0009169578552246,1.0009169578552246,1.0011320114135742,0.9998760223388672,0.9999319911003113,41060539775,USDT-USD
2020-12-16,0.9999790191650391,0.9999790191650391,1.0021779537200928,0.9976850152015686,1.0009180307388306,65892006749,USDT-USD
2020-12-17,0.9998379945755005,0.9998379945755005,1.0005090236663818,0.9977179765701294,1.0000009536743164,107057692974,USDT-USD
2020-12-18,1.0008679628372192,1.0008679628372192,1.000938057899475,0.9995589852333069,0.9998440146446228,68567341447,USDT-USD
2020-12-19,1.0004990100860596,1.0004990100860596,1.0012309551239014,1.000440001487732,1.0008729696273804,59773866553,USDT-USD
2020-12-20,0.9996430277824402,0.9996430277824402,1.0005110502243042,0.9995139837265015,1.0004600286483765,62633975828,USDT-USD
2020-12-21,0.9998270273208618,0.9998270273208618,1.0001980066299438,0.9982879757881165,0.9996680021286011,70204823309,USDT-USD
2020-12-22,0.9996410012245178,0.9996410012245178,1.0003390312194824,0.9988570213317871,0.9999279975891113,72277839948,USDT-USD
2020-12-23,0.999426007270813,0.999426007270813,1.0002260208129883,0.9990739822387695,0.9996870160102844,85019037325,USDT-USD
2020-12-24,0.9999309778213501,0.9999309778213501,1.0000100135803223,0.9978929758071899,0.9993990063667297,70696999694,USDT-USD
2020-12-25,1.000167965888977,1.000167965888977,1.000277042388916,0.9991999864578247,0.999908983707428,69379207764,USDT-USD
2020-12-26,0.9984809756278992,0.9984809756278992,1.0002110004425049,0.9983180165290833,1.0002110004425049,70249332948,USDT-USD
2020-12-27,0.9988539814949036,0.9988539814949036,0.999144971370697,0.9964889883995056,0.998462975025177,95264858228,USDT-USD
2020-12-28,0.9986029863357544,0.9986029863357544,0.9992390275001526,0.9973239898681641,0.9988330006599426,76757036205,USDT-USD
2020-12-29,0.9985899925231934,0.9985899925231934,0.9990540146827698,0.9983710050582886,0.9986140131950378,76792619209,USDT-USD
2020-12-30,1.0002750158309937,1.0002750158309937,1.0003999471664429,0.9985859990119934,0.9986349940299988,72666964921,USDT-USD
2020-12-31,1.0005979537963867,1.0005979537963867,1.0007519721984863,0.9994620084762573,1.0002909898757935,61468463255,USDT-USD
2021-01-01,1.0019160509109497,1.0019160509109497,1.0020519495010376,1.000607967376709,1.000614047050476,60509986287,USDT-USD
2021-01-02,1.000599980354309,1.000599980354309,1.0019910335540771,0.9995409846305847,1.0018880367279053,87333964442,USDT-USD
2021-01-03,1.000514030456543,1.000514030456543,1.0019019842147827,0.9991689920425415,1.000427007675171,120425679796,USDT-USD
2021-01-04,1.0001280307769775,1.0001280307769775,1.0029939413070679,0.9994300007820129,1.000499963760376,125906387011,USDT-USD
2021-01-05,1.002202033996582,1.002202033996582,1.002832055091858,0.9998440146446228,1.0001740455627441,101918715244,USDT-USD
2021-01-06,1.001528024673462,1.001528024673462,1.0028250217437744,0.999567985534668,1.0022289752960205,116105139289,USDT-USD
2021-01-07,1.0003999471664429,1.0003999471664429,1.002573013305664,0.9990699887275696,1.0014480352401733,129467601516,USDT-USD
2021-01-08,1.0000449419021606,1.0000449419021606,1.0011780261993408,0.9991350173950195,1.0003650188446045,131555961745,USDT-USD
2021-01-09,1.0029469728469849,1.0029469728469849,1.0031570196151733,0.9996370077133179,1.0000139474868774,103292241007,USDT-USD
2021-01-10,1.0002230405807495,1.0002230405807495,1.002925992012024,0.9985399842262268,1.0029239654541016,135437984723,USDT-USD
2021-01-11,1.000586986541748,1.000586986541748,1.0010900497436523,0.9939529895782471,1.0002520084381104,180779058885,USDT-USD
2021-01-12,1.0004140138626099,1.0004140138626099,1.0012890100479126,0.9990280270576477,1.0005919933319092,117509616511,USDT-USD
2021-01-13,1.0000170469284058,1.0000170469284058,1.0010600090026855,0.9992259740829468,1.0004910230636597,98217076295,USDT-USD
2021-01-14,0.9989640116691589,0.9989640116691589,1.0008699893951416,0.9989219903945923,1.0000200271606445,97567813514,USDT-USD
2021-01-15,0.999845027923584,0.999845027923584,1.0001670122146606,0.9985640048980713,0.99897700548172,112214718054,USDT-USD
2021-01-16,1.000195026397705,1.000195026397705,1.001531958580017,0.9994239807128906,0.9998350143432617,101603530718,USDT-USD
2021-01-17,1.0004140138626099,1.0004140138626099,1.0007230043411255,0.9992120265960693,1.0002269744873047,91132972168,USDT-USD
2021-01-18,1.0008039474487305,1.0008039474487305,1.0011320114135742,0.9998409748077393,1.0004119873046875,81024209658,USDT-USD
2021-01-19,1.0004359483718872,1.0004359483718872,1.0022759437561035,1.0000920295715332,1.000769019126892,103734629698,USDT-USD
2021-01-20,1.0006860494613647,1.0006860494613647,1.0008549690246582,0.9988610148429871,1.000412940979004,115893865966,USDT-USD
2021-01-21,0.9996960163116455,0.9996960163116455,1.0008189678192139,0.9981439709663391,1.0006970167160034,125636003892,USDT-USD
2021-01-22,1.0013500452041626,1.0013500452041626,1.0016109943389893,0.9992600083351135,0.999754011631012,121548669235,USDT-USD
2021-01-23,1.0005550384521484,1.0005550384521484,1.0019069910049438,1.000480055809021,1.0013619661331177,80722167203,USDT-USD
2021-01-24,1.0014170408248901,1.0014170408248901,1.0031269788742065,1.00027596950531,1.0005550384521484,84413124756,USDT-USD
2021-01-25,0.9999709725379944,0.9999709725379944,1.0020699501037598,0.9996510148048401,1.0014539957046509,101158851200,USDT-USD
2021-01-26,1.0010809898376465,1.0010809898376465,1.0018260478973389,0.9999160170555115,0.9999529719352722,101647526020,USDT-USD
2021-01-27,1.0017640590667725,1.0017640590667725,1.0022039413452148,1.0004069805145264,1.0011019706726074,105901637306,USDT-USD
2021-01-28,1.0015430450439453,1.0015430450439453,1.002336025238037,1.0007649660110474,1.0017739534378052,104090387181,USDT-USD
2021-01-29,1.0004860162734985,1.0004860162734985,1.003222942352295,1.0000079870224,1.0012969970703125,183670639698,USDT-USD
2021-01-30,1.001242995262146,1.001242995262146,1.0013329982757568,0.9999110102653503,1.0004830360412598,115648742489,USDT-USD
2021-01-31,1.0008080005645752,1.0008080005645752,1.001312017440796,1.0002620220184326,1.0012199878692627,101327508212,USDT-USD
2021-02-01,1.0006450414657593,1.0006450414657593,1.001162052154541,0.9996979832649231,1.000838041305542,117812471778,USDT-USD
2021-02-02,1.0014270544052124,1.0014270544052124,1.0017850399017334,1.0003670454025269,1.0006450414657593,112355343051,USDT-USD
2021-02-03,1.0010130405426025,1.0010130405426025,1.0023260116577148,1.0007859468460083,1.0013890266418457,106216534834,USDT-USD
2021-02-04,1.0008039474487305,1.0008039474487305,1.001531958580017,1.0005090236663818,1.0009889602661133,130071476669,USDT-USD
2021-02-05,1.0001310110092163,1.0001310110092163,1.0015740394592285,0.9999619722366333,1.0007879734039307,116242339499,USDT-USD
2021-02-06,1.0011290311813354,1.0011290311813354,1.002163052558899,1.000067949295044,1.0001269578933716,121039422025,USDT-USD
2021-02-07,1.0012110471725464,1.0012110471725464,1.0014820098876953,1.0003080368041992,1.0011240243911743,130348566847,USDT-USD
2021-02-08,1.0010440349578857,1.0010440349578857,1.0031429529190063,1.0002909898757935,1.0012409687042236,156718232410,USDT-USD
2021-02-09,1.0012320280075073,1.0012320280075073,1.0028820037841797,1.0004379749298096,1.001081943511963,155577364901,USDT-USD
2021-02-10,1.000722050666809,1.000722050666809,1.0017030239105225,1.0003230571746826,1.0012680292129517,167294523848,USDT-USD
2021-02-11,1.0003670454025269,1.0003670454025269,1.001315951347351,1.0002399682998657,1.0007009506225586,144658901916,USDT-USD
2021-02-12,1.0016920566558838,1.0016920566558838,1.001842975616455,1.0001499652862549,1.0004669427871704,147107216422,USDT-USD
2021-02-13,1.0008280277252197,1.0008280277252197,1.0020649433135986,0.9999399781227112,1.0017019510269165,153120142052,USDT-USD
2021-02-14,1.0007460117340088,1.0007460117340088,1.0012279748916626,1.0001180171966553,1.000802993774414,138353850761,USDT-USD
2021-02-15,1.000249981880188,1.000249981880188,1.000993013381958,0.9996939897537231,1.0007870197296143,162693579145,USDT-USD
2021-02-16,1.0004030466079712,1.0004030466079712,1.000596046447754,0.9994109869003296,1.000262975692749,141032763591,USDT-USD
2021-02-17,1.0003700256347656,1.0003700256347656,1.0012719631195068,0.9998030066490173,1.0003410577774048,139150324868,USDT-USD
2021-02-18,1.0000189542770386,1.0000189542770386,1.0007879734039307,0.9995309710502625,1.0003620386123657,94966568287,USDT-USD
2021-02-19,1.0002009868621826,1.0002009868621826,1.0006979703903198,0.9991909861564636,1.0000449419021606,113649609569,USDT-USD
2021-02-20,1.000067949295044,1.000067949295044,1.000535011291504,0.9994959831237793,1.0002280473709106,137486320908,USDT-USD
2021-02-21,1.000331997871399,1.000331997871399,1.000825047492981,0.9997659921646118,1.0000799894332886,102446076715,USDT-USD
2021-02-22,1.0001109838485718,1.0001109838485718,1.0004730224609375,0.9989780187606812,1.0003119707107544,169690403440,USDT-USD
2021-02-23,1.0000319480895996,1.0000319480895996,1.0005420446395874,0.9974129796028137,1.000167965888977,195964923867,USDT-USD
2021-02-24,1.0007569789886475,1.0007569789886475,1.0008820295333862,0.999538004398346,0.9999949932098389,129007383618,USDT-USD
2021-02-25,1.0001490116119385,1.0001490116119385,1.0012069940567017,0.9997950196266174,1.0007460117340088,105464333625,USDT-USD
2021-02-26,0.9999939799308777,0.9999939799308777,1.000378966331482,0.9987260103225708,1.0000749826431274,124624106848,USDT-USD
2021-02-27,1.0011780261993408,1.0011780261993408,1.00131094455719,0.9993739724159241,0.9999600052833557,94710037977,USDT-USD
2021-02-28,1.00211501121521,1.00211501121521,1.0024839639663696,1.0008330345153809,1.001220941543579,106489914975,USDT-USD
2021-03-01,1.0004090070724487,1.0004090070724487,1.0023319721221924,1.0004090070724487,1.0020869970321655,96252860017,USDT-USD
2021-03-02,1.0010219812393188,1.0010219812393188,1.001062035560608,1.0002919435501099,1.000417947769165,92797362841,USDT-USD
2021-03-03,1.0004169940948486,1.0004169940948486,1.0010989904403687,0.9999780058860779,1.001039981842041,94786928488,USDT-USD
2021-03-04,1.000074028968811,1.000074028968811,1.000859022140503,0.9995899796485901,1.00039803981781,103244765110,USDT-USD
2021-03-05,1.0008189678192139,1.0008189678192139,1.0009219646453857,0.9998390078544617,1.0000519752502441,87483469989,USDT-USD
2021-03-06,1.000190019607544,1.000190019607544,1.0009510517120361,0.9992820024490356,1.0007820129394531,66739320404,USDT-USD
2021-03-07,1.0003180503845215,1.0003180503845215,1.0005970001220703,1.0000050067901611,1.0001269578933716,70107811561,USDT-USD
2021-03-08,1.000432014465332,1.000432014465332,1.0007870197296143,1.0001410245895386,1.0003130435943604,88859705060,USDT-USD
2021-03-09,1.0006680488586426,1.0006680488586426,1.0008419752120972,1.000120997428894,1.000419020652771,95447392493,USDT-USD
2021-03-10,1.000525951385498,1.000525951385498,1.0009490251541138,1.0001989603042603,1.0006810426712036,94996172814,USDT-USD
2021-03-11,1.0005830526351929,1.0005830526351929,1.0006940364837646,0.9999319911003113,1.000599980354309,93576067866,USDT-USD
2021-03-12,1.0003429651260376,1.0003429651260376,1.0006990432739258,0.9998810291290283,1.0005539655685425,99392797660,USDT-USD
2021-03-13,0.999845027923584,0.999845027923584,1.0007799863815308,0.9992859959602356,1.0003620386123657,105301861825,USDT-USD
2021-03-14,0.9997910261154175,0.9997910261154175,1.0003429651260376,0.9994739890098572,0.9998300075531006,83527066354,USDT-USD
2021-03-15,1.0003739595413208,1.0003739595413208,1.00101900100708,0.9994059801101685,0.9998350143432617,110958014435,USDT-USD
2021-03-16,1.0000580549240112,1.0000580549240112,1.0007230043411255,0.9992160201072693,1.000359058380127,101176062799,USDT-USD
2021-03-17,0.9990829825401306,0.9990829825401306,1.002316951751709,0.9990829825401306,1.0000369548797607,94297363539,USDT-USD
2021-03-18,1.0009249448776245,1.0009249448776245,1.0014690160751343,0.9987000226974487,0.9990310072898865,87360030730,USDT-USD
2021-03-19,1.0026320219039917,1.0026320219039917,1.0040730237960815,1.0003950595855713,1.0009679794311523,78992617747,USDT-USD
2021-03-20,1.0022300481796265,1.0022300481796265,1.0041040182113647,1.0016100406646729,1.0027660131454468,78910215980,USDT-USD
2021-03-21,1.0012799501419067,1.0012799501419067,1.0029319524765015,0.999538004398346,1.0022640228271484,75434025575,USDT-USD
2021-03-22,1.0018110275268555,1.0018110275268555,1.0040589570999146,0.9989550113677979,1.0011359453201294,86052511859,USDT-USD
2021-03-23,1.001194953918457,1.001194953918457,1.0024440288543701,1.0003650188446045,1.0018110275268555,87718238071,USDT-USD
2021-03-24,1.0013010501861572,1.0013010501861572,1.0023200511932373,0.9997190237045288,1.0010240077972412,97177670255,USDT-USD
2021-03-25,1.0010160207748413,1.0010160207748413,1.0015339851379395,0.9997249841690063,1.0012420415878296,97273950074,USDT-USD
2021-03-26,1.001222014427185,1.001222014427185,1.002558946609497,0.9995599985122681,1.0010329484939575,82935770974,USDT-USD
2021-03-27,1.000601053237915,1.000601053237915,1.0019340515136719,0.9998720288276672,1.0012860298156738,73586222744,USDT-USD
2021-03-28,1.0006070137023926,1.0006070137023926,1.002413034439087,1.000082015991211,1.0005029439926147,69313550904,USDT-USD
2021-03-29,0.9997590184211731,0.9997590184211731,1.0006760358810425,0.9992589950561523,1.0006389617919922,80873581836,USDT-USD
2021-03-30,1.0008959770202637,1.0008959770202637,1.0010000467300415,0.9990050196647644,0.9998040199279785,82702790409,USDT-USD
2021-03-31,1.0000200271606445,1.0000200271606445,1.0024529695510864,0.9993780255317688,1.000815987586975,111253962206,USDT-USD
2021-04-01,1.0004639625549316,1.0004639625549316,1.0015449523925781,0.9997149705886841,0.999983012676239,108310288784,USDT-USD
2021-04-02,1.0005760192871094,1.0005760192871094,1.0023239850997925,0.9984229803085327,1.0006150007247925,103736039046,USDT-USD
2021-04-03,1.0030850172042847,1.0030850172042847,1.0032609701156616,0.9980469942092896,1.0005079507827759,109584392991,USDT-USD
2021-04-04,1.0034019947052002,1.0034019947052002,1.0115159749984741,1.001081943511963,1.0031449794769287,99459708393,USDT-USD
2021-04-05,1.0002540349960327,1.0002540349960327,1.00485098361969,0.9997860193252563,1.0034379959106445,132303093446,USDT-USD
2021-04-06,1.0016800165176392,1.0016800165176392,1.002012014389038,0.9995239973068237,1.0001059770584106,145941395057,USDT-USD
2021-04-07,1.0018550157546997,1.0018550157546997,1.0025889873504639,1.0003700256347656,1.0016069412231445,161005666625,USDT-USD
2021-04-08,1.0001670122146606,1.0001670122146606,1.0018830299377441,1.0001440048217773,1.0018830299377441,100309980611,USDT-USD
2021-04-09,1.0010980367660522,1.0010980367660522,1.0017540454864502,1.000241994857788,1.0006599426269531,86500025530,USDT-USD
2021-04-10,1.0004689693450928,1.0004689693450928,1.0021589994430542,0.9974039793014526,1.001109004020691,111560200798,USDT-USD
2021-04-11,1.0021770000457764,1.0021770000457764,1.0025830268859863,0.9986940026283264,1.0005240440368652,100277986732,USDT-USD
2021-04-12,0.9999369978904724,0.9999369978904724,1.0022350549697876,0.9989410042762756,1.0021610260009766,106711464727,USDT-USD
2021-04-13,0.9992750287055969,0.9992750287055969,1.001296043395996,0.9988290071487427,1.0000189542770386,137132738350,USDT-USD
2021-04-14,1.0015900135040283,1.0015900135040283,1.0026429891586304,0.9990119934082031,0.9992349743843079,172073450566,USDT-USD
2021-04-15,1.000877022743225,1.000877022743225,1.0036959648132324,1.0005079507827759,1.0014959573745728,134206127794,USDT-USD
2021-04-16,1.0023449659347534,1.0023449659347534,1.0039149522781372,1.0000929832458496,1.0010859966278076,232378434390,USDT-USD
2021-04-17,1.0115300416946411,1.0115300416946411,1.0118680000305176,0.9995489716529846,1.0024340152740479,178501336545,USDT-USD
2021-04-18,1.0001039505004883,1.0001039505004883,1.0280450582504272,0.9998000264167786,1.011404037475586,226468468195,USDT-USD
2021-04-19,0.9998649954795837,0.9998649954795837,1.0002000331878662,0.9998000264167786,0.9999529719352722,169646878924,USDT-USD
2021-04-20,0.9999380111694336,0.9999380111694336,1.0002000331878662,0.999800980091095,0.9999359846115112,171214521691,USDT-USD
2021-04-21,0.9999319911003113,0.9999319911003113,1.0002000331878662,0.9998019933700562,1.0000920295715332,130529572776,USDT-USD
2021-04-22,1.0000900030136108,1.0000900030136108,1.0001989603042603,0.9998000264167786,0.9999439716339111,166853483576,USDT-USD
2021-04-23,1.0001620054244995,1.0001620054244995,1.0002000331878662,0.999800980091095,0.9999459981918335,200928310345,USDT-USD
2021-04-24,0.999908983707428,0.999908983707428,1.0001989603042603,0.9998000264167786,1.0001380443572998,105265165685,USDT-USD
2021-04-25,0.9999340176582336,0.9999340176582336,1.0002000331878662,0.9998000264167786,1.0001360177993774,91733321074,USDT-USD
2021-04-26,1.0000419616699219,1.0000419616699219,1.0002000331878662,0.9998000264167786,1.000154972076416,114746493323,USDT-USD
2021-04-27,1.0000619888305664,1.0000619888305664,1.0002000331878662,0.9998000264167786,0.9998409748077393,100848882802,USDT-USD
2021-04-28,1.0000519752502441,1.0000519752502441,1.0002000331878662,0.999800980091095,1.000162959098816,107174178546,USDT-USD
2021-04-29,0.999966025352478,0.999966025352478,1.0001989603042603,0.999800980091095,0.999813973903656,93716158086,USDT-USD
2021-04-30,1.0000089406967163,1.0000089406967163,1.0002000331878662,0.9998000264167786,1.0000439882278442,99120376275,USDT-USD
2021-05-01,1.0001109838485718,1.0001109838485718,1.0002000331878662,0.9998000264167786,0.999871015548706,93561408428,USDT-USD
2021-05-02,1.0001319646835327,1.0001319646835327,1.0002000331878662,0.9998000264167786,0.9999120235443115,87140031400,USDT-USD
2021-05-03,1.0001649856567383,1.0001649856567383,1.0002000331878662,0.9998000264167786,0.9999589920043945,115365514515,USDT-USD
2021-05-04,0.9999510049819946,0.9999510049819946,1.0001989603042603,0.9998000264167786,0.9999309778213501,184507815469,USDT-USD
2021-05-05,0.999875009059906,0.999875009059906,1.0001989603042603,0.9998000264167786,0.999983012676239,194666058568,USDT-USD
2021-05-06,1.000169038772583,1.000169038772583,1.0002000331878662,0.9998000264167786,1.00006902217865,209142160582,USDT-USD
2021-05-07,1.0001660585403442,1.0001660585403442,1.0002000331878662,0.9998000264167786,1.000048041343689,195953903780,USDT-USD
2021-05-08,1.0000779628753662,1.0000779628753662,1.0002000331878662,0.9998000264167786,0.9999489784240723,154970468014,USDT-USD
2021-05-09,1.0000580549240112,1.0000580549240112,1.0002000331878662,0.999800980091095,1.000167965888977,177124716916,USDT-USD
2021-05-10,1.0001369714736938,1.0001369714736938,1.0001989603042603,0.9998000264167786,0.999800980091095,196654261473,USDT-USD
2021-05-11,0.9999669790267944,0.9999669790267944,1.0002000331878662,0.9998000264167786,0.9998130202293396,175304543466,USDT-USD
2021-05-12,0.9999930262565613,0.9999930262565613,1.0002000331878662,0.9998000264167786,1.0000669956207275,179881127372,USDT-USD
2021-05-13,0.9998679757118225,0.9998679757118225,1.0002000331878662,0.999800980091095,0.9999200105667114,238503239903,USDT-USD
2021-05-14,0.9999650120735168,0.9999650120735168,1.0002000331878662,0.9998000264167786,1.0000959634780884,157669573391,USDT-USD
2021-05-15,0.9998229742050171,0.9998229742050171,1.0002000331878662,0.999800980091095,0.9999600052833557,160240116663,USDT-USD
2021-05-16,0.9999750256538391,0.9999750256538391,1.0001989603042603,0.999800980091095,1.0001239776611328,156189820298,USDT-USD
2021-05-17,0.9998019933700562,0.9998019933700562,1.0002000331878662,0.9998000264167786,0.9998509883880615,174105627753,USDT-USD
2021-05-18,1.0006799697875977,1.0006799697875977,1.0019949674606323,0.9998019933700562,0.999983012676239,139497732905,USDT-USD
2021-05-19,1.0016160011291504,1.0016160011291504,1.001999020576477,0.9986280202865601,1.0006200075149536,279067455600,USDT-USD
2021-05-20,1.001852035522461,1.001852035522461,1.0019960403442383,1.0008879899978638,1.0017249584197998,203389167819,USDT-USD
2021-05-21,1.0018880367279053,1.0018880367279053,1.0019999742507935,1.0009560585021973,1.0019069910049438,175788781082,USDT-USD
2021-05-22,1.0015549659729004,1.0015549659729004,1.0019969940185547,1.0006580352783203,1.0019619464874268,123183907998,USDT-USD
2021-05-23,1.0016740560531616,1.0016740560531616,1.0019960403442383,1.000445008277893,1.0015690326690674,166357484552,USDT-USD
2021-05-24,1.001471996307373,1.001471996307373,1.001997947692871,1.0010290145874023,1.0016230344772339,150726607629,USDT-USD
2021-05-25,1.00114905834198,1.00114905834198,1.0019999742507935,1.0010099411010742,1.001423954963684,133337899988,USDT-USD
2021-05-26,1.0017659664154053,1.0017659664154053,1.001999020576477,1.0008089542388916,1.0011130571365356,115346863805,USDT-USD
2021-05-27,1.0009909868240356,1.0009909868240356,1.001999020576477,1.0006979703903198,1.0017889738082886,98115089359,USDT-USD
2021-05-28,1.0004810094833374,1.0004810094833374,1.0016720294952393,1.0003440380096436,1.0009069442749023,114444985848,USDT-USD
2021-05-29,1.000391960144043,1.000391960144043,1.0011719465255737,1.0000859498977661,1.000499963760376,93338666927,USDT-USD
2021-05-30,1.0000629425048828,1.0000629425048828,1.0008209943771362,0.9996500015258789,1.000372052192688,76081689608,USDT-USD
2021-05-31,1.0005329847335815,1.0005329847335815,1.0012680292129517,0.9999650120735168,0.9999859929084778,87983357586,USDT-USD
2021-06-01,1.0001089572906494,1.0001089572906494,1.001065969467163,0.9997389912605286,1.0004780292510986,84110288079,USDT-USD
2021-06-02,1.0005500316619873,1.0005500316619873,1.0008519887924194,0.9997599720954895,1.0000710487365723,80399629557,USDT-USD
2021-06-03,1.0005710124969482,1.0005710124969482,1.0009269714355469,0.9999799728393555,1.0003650188446045,79950612936,USDT-USD
2021-06-04,1.0010379552841187,1.0010379552841187,1.001471996307373,1.0000890493392944,1.0004550218582153,92563710563,USDT-USD
2021-06-05,1.0003130435943604,1.0003130435943604,1.0016249418258667,1.0000859498977661,1.0011459589004517,74062610826,USDT-USD
2021-06-06,1.0008399486541748,1.0008399486541748,1.0010210275650024,1.0002789497375488,1.0004700422286987,54108953419,USDT-USD
2021-06-07,1.0007890462875366,1.0007890462875366,1.0012160539627075,0.9999139904975891,1.0008529424667358,70487554952,USDT-USD
2021-06-08,1.001189947128296,1.001189947128296,1.0016340017318726,1.0003989934921265,1.000728964805603,96727203765,USDT-USD
2021-06-09,1.0005719661712646,1.0005719661712646,1.0015590190887451,1.0002310276031494,1.0012129545211792,92231696007,USDT-USD
2021-06-10,1.0007380247116089,1.0007380247116089,1.0010390281677246,1.0001649856567383,1.0005320310592651,72706032485,USDT-USD
2021-06-11,1.0005110502243042,1.0005110502243042,1.0009980201721191,0.9999459981918335,1.000764012336731,62233050872,USDT-USD
2021-06-12,1.0011399984359741,1.0011399984359741,1.0012110471725464,1.0000959634780884,1.0004849433898926,62020661713,USDT-USD
2021-06-13,0.9997329711914062,0.9997329711914062,1.0012919902801514,0.9995689988136292,1.0011370182037354,62855843708,USDT-USD
2021-06-14,1.0006259679794312,1.0006259679794312,1.0007820129394531,0.9996169805526733,0.9996950030326843,64693139740,USDT-USD
2021-06-15,1.0003770589828491,1.0003770589828491,1.0104249715805054,0.9997429847717285,1.0004650354385376,69666548571,USDT-USD
2021-06-16,1.0000230073928833,1.0000230073928833,1.000910997390747,0.9993879795074463,1.0003880262374878,60779453764,USDT-USD
2021-06-17,1.0007450580596924,1.0007450580596924,1.0007450580596924,0.9997419714927673,1.0001120567321777,55428282562,USDT-USD
